year,round,team,constructor_rank_norm
2019,2,racing_point,0.3333333333333333
2019,2,red_bull,0.7777777777777778
2019,2,renault,0.5555555555555556
2019,2,toro_rosso,0.2222222222222222
2019,2,williams,0.0
2019,3,alfa,0.6666666666666667
2019,3,ferrari,0.8888888888888888
2019,3,haas,0.4444444444444444
2019,3,mclaren,0.5555555555555556
2019,3,mercedes,1.0
2019,3,racing_point,0.1111111111111111
2019,3,red_bull,0.7777777777777778
2019,3,renault,0.3333333333333333
2019,3,toro_rosso,0.2222222222222222
2019,3,williams,0.0
2019,4,alfa,0.5555555555555556
2019,4,ferrari,0.8888888888888888
2019,4,haas,0.4444444444444444
2019,4,mclaren,0.3333333333333333
2019,4,mercedes,1.0
2019,4,racing_point,0.2222222222222222
2019,4,red_bull,0.7777777777777778
2019,4,renault,0.6666666666666667
2019,4,toro_rosso,0.1111111111111111
2019,4,williams,0.0
2019,5,alfa,0.4444444444444444
2019,5,ferrari,0.8888888888888888
2019,5,haas,0.2222222222222222
2019,5,mclaren,0.6666666666666667
2019,5,mercedes,1.0
2019,5,racing_point,0.5555555555555556
2019,5,red_bull,0.7777777777777778
2019,5,renault,0.3333333333333333
2019,5,toro_rosso,0.1111111111111111
2019,5,williams,0.0
2019,6,alfa,0.3333333333333333
2019,6,ferrari,0.8888888888888888
2019,6,haas,0.4444444444444444
2019,6,mclaren,0.6666666666666667
2019,6,mercedes,1.0
2019,6,racing_point,0.5555555555555556
2019,6,red_bull,0.7777777777777778
2019,6,renault,0.2222222222222222
2019,6,toro_rosso,0.1111111111111111
2019,6,williams,0.0
2019,7,alfa,0.1111111111111111
2019,7,ferrari,0.8888888888888888
2019,7,haas,0.4444444444444444
2019,7,mclaren,0.6666666666666667
2019,7,mercedes,1.0
2019,7,racing_point,0.5555555555555556
2019,7,red_bull,0.7777777777777778
2019,7,renault,0.2222222222222222
2019,7,toro_rosso,0.3333333333333333
2019,7,williams,0.0
2019,8,alfa,0.1111111111111111
2019,8,ferrari,0.8888888888888888
2019,8,haas,0.2222222222222222
2019,8,mclaren,0.6666666666666667
2019,8,mercedes,1.0
2019,8,racing_point,0.4444444444444444
2019,8,red_bull,0.7777777777777778
2019,8,renault,0.5555555555555556
2019,8,toro_rosso,0.3333333333333333
2019,8,williams,0.0
2019,9,alfa,0.3333333333333333
2019,9,ferrari,0.8888888888888888
2019,9,haas,0.1111111111111111
2019,9,mclaren,0.6666666666666667
2019,9,mercedes,1.0
2019,9,racing_point,0.4444444444444444
2019,9,red_bull,0.7777777777777778
2019,9,renault,0.5555555555555556
2019,9,toro_rosso,0.2222222222222222
2019,9,williams,0.0
2019,10,alfa,0.4444444444444444
2019,10,ferrari,0.8888888888888888
2019,10,haas,0.1111111111111111
2019,10,mclaren,0.6666666666666667
2019,10,mercedes,1.0
2019,10,racing_point,0.3333333333333333
2019,10,red_bull,0.7777777777777778
2019,10,renault,0.5555555555555556
2019,10,toro_rosso,0.2222222222222222
2019,10,williams,0.0
2019,11,alfa,0.4444444444444444
2019,11,ferrari,0.8888888888888888
2019,11,haas,0.1111111111111111
2019,11,mclaren,0.6666666666666667
2019,11,mercedes,1.0
2019,11,racing_point,0.3333333333333333
2019,11,red_bull,0.7777777777777778
2019,11,renault,0.5555555555555556
2019,11,toro_rosso,0.2222222222222222
2019,11,williams,0.0
2019,12,alfa,0.1111111111111111
2019,12,ferrari,0.8888888888888888
2019,12,haas,0.2222222222222222
2019,12,mclaren,0.6666666666666667
2019,12,mercedes,1.0
2019,12,racing_point,0.3333333333333333
2019,12,red_bull,0.7777777777777778
2019,12,renault,0.4444444444444444
2019,12,toro_rosso,0.5555555555555556
2019,12,williams,0.0
2019,13,alfa,0.3333333333333333
2019,13,ferrari,0.8888888888888888
2019,13,haas,0.1111111111111111
2019,13,mclaren,0.6666666666666667
2019,13,mercedes,1.0
2019,13,racing_point,0.2222222222222222
2019,13,red_bull,0.7777777777777778
2019,13,renault,0.4444444444444444
2019,13,toro_rosso,0.5555555555555556
2019,13,williams,0.0
2019,14,alfa,0.2222222222222222
2019,14,ferrari,0.8888888888888888
2019,14,haas,0.1111111111111111
2019,14,mclaren,0.6666666666666667
2019,14,mercedes,1.0
2019,14,racing_point,0.3333333333333333
2019,14,red_bull,0.7777777777777778
2019,14,renault,0.4444444444444444
2019,14,toro_rosso,0.5555555555555556
2019,14,williams,0.0
2019,15,alfa,0.2222222222222222
2019,15,ferrari,0.8888888888888888
2019,15,haas,0.1111111111111111
2019,15,mclaren,0.6666666666666667
2019,15,mercedes,1.0
2019,15,racing_point,0.3333333333333333
2019,15,red_bull,0.7777777777777778
2019,15,renault,0.5555555555555556
2019,15,toro_rosso,0.4444444444444444
2019,15,williams,0.0
2019,16,alfa,0.2222222222222222
2019,16,ferrari,0.8888888888888888
2019,16,haas,0.1111111111111111
2019,16,mclaren,0.6666666666666667
2019,16,mercedes,1.0
2019,16,racing_point,0.3333333333333333
2019,16,red_bull,0.7777777777777778
2019,16,renault,0.5555555555555556
2019,16,toro_rosso,0.4444444444444444
2019,16,williams,0.0
2019,17,alfa,0.2222222222222222
2019,17,ferrari,0.8888888888888888
2019,17,haas,0.1111111111111111
2019,17,mclaren,0.6666666666666667
2019,17,mercedes,1.0
2019,17,racing_point,0.3333333333333333
2019,17,red_bull,0.7777777777777778
2019,17,renault,0.5555555555555556
2019,17,toro_rosso,0.4444444444444444
2019,17,williams,0.0
2019,18,alfa,0.2222222222222222
2019,18,ferrari,0.8888888888888888
2019,18,haas,0.1111111111111111
2019,18,mclaren,0.6666666666666667
2019,18,mercedes,1.0
2019,18,racing_point,0.3333333333333333
2019,18,red_bull,0.7777777777777778
2019,18,renault,0.5555555555555556
2019,18,toro_rosso,0.4444444444444444
2019,18,williams,0.0
2019,19,alfa,0.2222222222222222
2019,19,ferrari,0.8888888888888888
2019,19,haas,0.1111111111111111
2019,19,mclaren,0.6666666666666667
2019,19,mercedes,1.0
2019,19,racing_point,0.3333333333333333
2019,19,red_bull,0.7777777777777778
2019,19,renault,0.5555555555555556
2019,19,toro_rosso,0.4444444444444444
2019,19,williams,0.0
2019,20,alfa,0.2222222222222222
2019,20,ferrari,0.8888888888888888
2019,20,haas,0.1111111111111111
2019,20,mclaren,0.6666666666666667
2019,20,mercedes,1.0
2019,20,racing_point,0.4444444444444444
2019,20,red_bull,0.7777777777777778
2019,20,renault,0.5555555555555556
2019,20,toro_rosso,0.3333333333333333
2019,20,williams,0.0
2019,21,alfa,0.2222222222222222
2019,21,ferrari,0.8888888888888888
2019,21,haas,0.1111111111111111
2019,21,mclaren,0.6666666666666667
2019,21,mercedes,1.0
2019,21,racing_point,0.3333333333333333
2019,21,red_bull,0.7777777777777778
2019,21,renault,0.5555555555555556
2019,21,toro_rosso,0.4444444444444444
2019,21,williams,0.0
2020,1,alfa,0.4444444444444444
2020,1,alphatauri,0.6666666666666667
2020,1,ferrari,0.7777777777777778
2020,1,haas,0.0
2020,1,mclaren,0.8888888888888888
2020,1,mercedes,1.0
2020,1,racing_point,0.3333333333333333
2020,1,red_bull,0.1111111111111111
2020,1,renault,0.5555555555555556
2020,1,williams,0.2222222222222222
2020,2,alfa,0.4444444444444444
2020,2,alphatauri,0.6666666666666667
2020,2,ferrari,0.7777777777777778
2020,2,haas,0.0
2020,2,mclaren,0.8888888888888888
2020,2,mercedes,1.0
2020,2,racing_point,0.3333333333333333
2020,2,red_bull,0.1111111111111111
2020,2,renault,0.5555555555555556
2020,2,williams,0.2222222222222222
2020,3,alfa,0.2222222222222222
2020,3,alphatauri,0.3333333333333333
2020,3,ferrari,0.6666666666666667
2020,3,haas,0.0
2020,3,mclaren,0.8888888888888888
2020,3,mercedes,1.0
2020,3,racing_point,0.4444444444444444
2020,3,red_bull,0.7777777777777778
2020,3,renault,0.5555555555555556
2020,3,williams,0.1111111111111111
2020,4,alfa,0.2222222222222222
2020,4,alphatauri,0.3333333333333333
2020,4,ferrari,0.6666666666666667
2020,4,haas,0.1111111111111111
2020,4,mclaren,0.7777777777777778
2020,4,mercedes,1.0
2020,4,racing_point,0.5555555555555556
2020,4,red_bull,0.8888888888888888
2020,4,renault,0.4444444444444444
2020,4,williams,0.0
2020,5,alfa,0.2222222222222222
2020,5,alphatauri,0.3333333333333333
2020,5,ferrari,0.6666666666666667
2020,5,haas,0.1111111111111111
2020,5,mclaren,0.7777777777777778
2020,5,mercedes,1.0
2020,5,racing_point,0.4444444444444444
2020,5,red_bull,0.8888888888888888
2020,5,renault,0.5555555555555556
2020,5,williams,0.0
2020,6,alfa,0.2222222222222222
2020,6,alphatauri,0.3333333333333333
2020,6,ferrari,0.7777777777777778
2020,6,haas,0.1111111111111111
2020,6,mclaren,0.6666666666666667
2020,6,mercedes,1.0
2020,6,racing_point,0.5555555555555556
2020,6,red_bull,0.8888888888888888
2020,6,renault,0.4444444444444444
2020,6,williams,0.0
2020,7,alfa,0.2222222222222222
2020,7,alphatauri,0.3333333333333333
2020,7,ferrari,0.5555555555555556
2020,7,haas,0.1111111111111111
2020,7,mclaren,0.6666666666666667
2020,7,mercedes,1.0
2020,7,racing_point,0.7777777777777778
2020,7,red_bull,0.8888888888888888
2020,7,renault,0.4444444444444444
2020,7,williams,0.0
2020,8,alfa,0.2222222222222222
2020,8,alphatauri,0.3333333333333333
2020,8,ferrari,0.5555555555555556
2020,8,haas,0.1111111111111111
2020,8,mclaren,0.7777777777777778
2020,8,mercedes,1.0
2020,8,racing_point,0.6666666666666667
2020,8,red_bull,0.8888888888888888
2020,8,renault,0.4444444444444444
2020,8,williams,0.0
2020,9,alfa,0.2222222222222222
2020,9,alphatauri,0.3333333333333333
2020,9,ferrari,0.4444444444444444
2020,9,haas,0.1111111111111111
2020,9,mclaren,0.7777777777777778
2020,9,mercedes,1.0
2020,9,racing_point,0.6666666666666667
2020,9,red_bull,0.8888888888888888
2020,9,renault,0.5555555555555556
2020,9,williams,0.0
2020,10,alfa,0.2222222222222222
2020,10,alphatauri,0.3333333333333333
2020,10,ferrari,0.4444444444444444
2020,10,haas,0.1111111111111111
2020,10,mclaren,0.7777777777777778
2020,10,mercedes,1.0
2020,10,racing_point,0.6666666666666667
2020,10,red_bull,0.8888888888888888
2020,10,renault,0.5555555555555556
2020,10,williams,0.0
2020,11,alfa,0.2222222222222222
2020,11,alphatauri,0.3333333333333333
2020,11,ferrari,0.4444444444444444
2020,11,haas,0.1111111111111111
2020,11,mclaren,0.7777777777777778
2020,11,mercedes,1.0
2020,11,racing_point,0.6666666666666667
2020,11,red_bull,0.8888888888888888
2020,11,renault,0.5555555555555556
2020,11,williams,0.0
2020,12,alfa,0.2222222222222222
2020,12,alphatauri,0.3333333333333333
2020,12,ferrari,0.4444444444444444
2020,12,haas,0.1111111111111111
2020,12,mclaren,0.6666666666666667
2020,12,mercedes,1.0
2020,12,racing_point,0.7777777777777778
2020,12,red_bull,0.8888888888888888
2020,12,renault,0.5555555555555556
2020,12,williams,0.0
2020,13,alfa,0.2222222222222222
2020,13,alphatauri,0.3333333333333333
2020,13,ferrari,0.4444444444444444
2020,13,haas,0.1111111111111111
2020,13,mclaren,0.6666666666666667
2020,13,mercedes,1.0
2020,13,racing_point,0.7777777777777778
2020,13,red_bull,0.8888888888888888
2020,13,renault,0.5555555555555556
2020,13,williams,0.0
2020,14,alfa,0.2222222222222222
2020,14,alphatauri,0.3333333333333333
2020,14,ferrari,0.4444444444444444
2020,14,haas,0.1111111111111111
2020,14,mclaren,0.6666666666666667
2020,14,mercedes,1.0
2020,14,racing_point,0.5555555555555556
2020,14,red_bull,0.8888888888888888
2020,14,renault,0.7777777777777778
2020,14,williams,0.0
2020,15,alfa,0.2222222222222222
2020,15,alphatauri,0.3333333333333333
2020,15,ferrari,0.4444444444444444
2020,15,haas,0.1111111111111111
2020,15,mclaren,0.6666666666666667
2020,15,mercedes,1.0
2020,15,racing_point,0.7777777777777778
2020,15,red_bull,0.8888888888888888
2020,15,renault,0.5555555555555556
2020,15,williams,0.0
2020,16,alfa,0.2222222222222222
2020,16,alphatauri,0.3333333333333333
2020,16,ferrari,0.4444444444444444
2020,16,haas,0.1111111111111111
2020,16,mclaren,0.7777777777777778
2020,16,mercedes,1.0
2020,16,racing_point,0.6666666666666667
2020,16,red_bull,0.8888888888888888
2020,16,renault,0.5555555555555556
2020,16,williams,0.0
2020,17,alfa,0.2222222222222222
2020,17,alphatauri,0.3333333333333333
2020,17,ferrari,0.4444444444444444
2020,17,haas,0.1111111111111111
2020,17,mclaren,0.6666666666666667
2020,17,mercedes,1.0
2020,17,racing_point,0.7777777777777778
2020,17,red_bull,0.8888888888888888
2020,17,renault,0.5555555555555556
2020,17,williams,0.0
2021,1,alfa,0.3333333333333333
2021,1,alphatauri,0.5555555555555556
2021,1,alpine,0.2222222222222222
2021,1,aston_martin,0.4444444444444444
2021,1,ferrari,0.6666666666666667
2021,1,haas,0.0
2021,1,mclaren,0.7777777777777778
2021,1,mercedes,1.0
2021,1,red_bull,0.8888888888888888
2021,1,williams,0.1111111111111111
2021,2,alfa,0.3333333333333333
2021,2,alphatauri,0.5555555555555556
2021,2,alpine,0.2222222222222222
2021,2,aston_martin,0.4444444444444444
2021,2,ferrari,0.6666666666666667
2021,2,haas,0.0
2021,2,mclaren,0.7777777777777778
2021,2,mercedes,1.0
2021,2,red_bull,0.8888888888888888
2021,2,williams,0.1111111111111111
2021,3,alfa,0.2222222222222222
2021,3,alphatauri,0.5555555555555556
2021,3,alpine,0.3333333333333333
2021,3,aston_martin,0.4444444444444444
2021,3,ferrari,0.6666666666666667
2021,3,haas,0.0
2021,3,mclaren,0.7777777777777778
2021,3,mercedes,1.0
2021,3,red_bull,0.8888888888888888
2021,3,williams,0.1111111111111111
2021,4,alfa,0.2222222222222222
2021,4,alphatauri,0.4444444444444444
2021,4,alpine,0.5555555555555556
2021,4,aston_martin,0.3333333333333333
2021,4,ferrari,0.6666666666666667
2021,4,haas,0.0
2021,4,mclaren,0.7777777777777778
2021,4,mercedes,1.0
2021,4,red_bull,0.8888888888888888
2021,4,williams,0.1111111111111111
2021,5,alfa,0.2222222222222222
2021,5,alphatauri,0.4444444444444444
2021,5,alpine,0.5555555555555556
2021,5,aston_martin,0.3333333333333333
2021,5,ferrari,0.6666666666666667
2021,5,haas,0.0
2021,5,mclaren,0.7777777777777778
2021,5,mercedes,1.0
2021,5,red_bull,0.8888888888888888
2021,5,williams,0.1111111111111111
2021,6,alfa,0.2222222222222222
2021,6,alphatauri,0.4444444444444444
2021,6,alpine,0.3333333333333333
2021,6,aston_martin,0.5555555555555556
2021,6,ferrari,0.6666666666666667
2021,6,haas,0.0
2021,6,mclaren,0.7777777777777778
2021,6,mercedes,0.8888888888888888
2021,6,red_bull,1.0
2021,6,williams,0.1111111111111111
2021,7,alfa,0.2222222222222222
2021,7,alphatauri,0.5555555555555556
2021,7,alpine,0.3333333333333333
2021,7,aston_martin,0.4444444444444444
2021,7,ferrari,0.7777777777777778
2021,7,haas,0.1111111111111111
2021,7,mclaren,0.6666666666666667
2021,7,mercedes,0.8888888888888888
2021,7,red_bull,1.0
2021,7,williams,0.0
2021,8,alfa,0.2222222222222222
2021,8,alphatauri,0.5555555555555556
2021,8,alpine,0.3333333333333333
2021,8,aston_martin,0.4444444444444444
2021,8,ferrari,0.6666666666666667
2021,8,haas,0.0
2021,8,mclaren,0.7777777777777778
2021,8,mercedes,0.8888888888888888
2021,8,red_bull,1.0
2021,8,williams,0.1111111111111111
2021,9,alfa,0.2222222222222222
2021,9,alphatauri,0.5555555555555556
2021,9,alpine,0.3333333333333333
2021,9,aston_martin,0.4444444444444444
2021,9,ferrari,0.6666666666666667
2021,9,haas,0.0
2021,9,mclaren,0.7777777777777778
2021,9,mercedes,0.8888888888888888
2021,9,red_bull,1.0
2021,9,williams,0.1111111111111111
2021,10,alfa,0.2222222222222222
2021,10,alphatauri,0.5555555555555556
2021,10,alpine,0.3333333333333333
2021,10,aston_martin,0.4444444444444444
2021,10,ferrari,0.6666666666666667
2021,10,haas,0.0
2021,10,mclaren,0.7777777777777778
2021,10,mercedes,0.8888888888888888
2021,10,red_bull,1.0
2021,10,williams,0.1111111111111111
2021,11,alfa,0.2222222222222222
2021,11,alphatauri,0.5555555555555556
2021,11,alpine,0.3333333333333333
2021,11,aston_martin,0.4444444444444444
2021,11,ferrari,0.6666666666666667
2021,11,haas,0.0
2021,11,mclaren,0.7777777777777778
2021,11,mercedes,0.8888888888888888
2021,11,red_bull,1.0
2021,11,williams,0.1111111111111111
2021,12,alfa,0.1111111111111111
2021,12,alphatauri,0.4444444444444444
2021,12,alpine,0.5555555555555556
2021,12,aston_martin,0.3333333333333333
2021,12,ferrari,0.7777777777777778
2021,12,haas,0.0
2021,12,mclaren,0.6666666666666667
2021,12,mercedes,1.0
2021,12,red_bull,0.8888888888888888
2021,12,williams,0.2222222222222222
2021,13,alfa,0.1111111111111111
2021,13,alphatauri,0.4444444444444444
2021,13,alpine,0.5555555555555556
2021,13,aston_martin,0.3333333333333333
2021,13,ferrari,0.6666666666666667
2021,13,haas,0.0
2021,13,mclaren,0.7777777777777778
2021,13,mercedes,1.0
2021,13,red_bull,0.8888888888888888
2021,13,williams,0.2222222222222222
2021,14,alfa,0.1111111111111111
2021,14,alphatauri,0.4444444444444444
2021,14,alpine,0.5555555555555556
2021,14,aston_martin,0.3333333333333333
2021,14,ferrari,0.7777777777777778
2021,14,haas,0.0
2021,14,mclaren,0.6666666666666667
2021,14,mercedes,1.0
2021,14,red_bull,0.8888888888888888
2021,14,williams,0.2222222222222222
2021,15,alfa,0.1111111111111111
2021,15,alphatauri,0.4444444444444444
2021,15,alpine,0.5555555555555556
2021,15,aston_martin,0.3333333333333333
2021,15,ferrari,0.6666666666666667
2021,15,haas,0.0
2021,15,mclaren,0.7777777777777778
2021,15,mercedes,1.0
2021,15,red_bull,0.8888888888888888
2021,15,williams,0.2222222222222222
2021,16,alfa,0.1111111111111111
2021,16,alphatauri,0.4444444444444444
2021,16,alpine,0.5555555555555556
2021,16,aston_martin,0.3333333333333333
2021,16,ferrari,0.6666666666666667
2021,16,haas,0.0
2021,16,mclaren,0.7777777777777778
2021,16,mercedes,1.0
2021,16,red_bull,0.8888888888888888
2021,16,williams,0.2222222222222222
2021,17,alfa,0.1111111111111111
2021,17,alphatauri,0.4444444444444444
2021,17,alpine,0.5555555555555556
2021,17,aston_martin,0.3333333333333333
2021,17,ferrari,0.6666666666666667
2021,17,haas,0.0
2021,17,mclaren,0.7777777777777778
2021,17,mercedes,1.0
2021,17,red_bull,0.8888888888888888
2021,17,williams,0.2222222222222222
2021,18,alfa,0.1111111111111111
2021,18,alphatauri,0.4444444444444444
2021,18,alpine,0.5555555555555556
2021,18,aston_martin,0.3333333333333333
2021,18,ferrari,0.6666666666666667
2021,18,haas,0.0
2021,18,mclaren,0.7777777777777778
2021,18,mercedes,1.0
2021,18,red_bull,0.8888888888888888
2021,18,williams,0.2222222222222222
2021,19,alfa,0.1111111111111111
2021,19,alphatauri,0.4444444444444444
2021,19,alpine,0.5555555555555556
2021,19,aston_martin,0.3333333333333333
2021,19,ferrari,0.7777777777777778
2021,19,haas,0.0
2021,19,mclaren,0.6666666666666667
2021,19,mercedes,1.0
2021,19,red_bull,0.8888888888888888
2021,19,williams,0.2222222222222222
2021,20,alfa,0.1111111111111111
2021,20,alphatauri,0.4444444444444444
2021,20,alpine,0.5555555555555556
2021,20,aston_martin,0.3333333333333333
2021,20,ferrari,0.7777777777777778
2021,20,haas,0.0
2021,20,mclaren,0.6666666666666667
2021,20,mercedes,1.0
2021,20,red_bull,0.8888888888888888
2021,20,williams,0.2222222222222222
2021,21,alfa,0.1111111111111111
2021,21,alphatauri,0.4444444444444444
2021,21,alpine,0.5555555555555556
2021,21,aston_martin,0.3333333333333333
2021,21,ferrari,0.7777777777777778
2021,21,haas,0.0
2021,21,mclaren,0.6666666666666667
2021,21,mercedes,1.0
2021,21,red_bull,0.8888888888888888
2021,21,williams,0.2222222222222222
2021,22,alfa,0.1111111111111111
2021,22,alphatauri,0.4444444444444444
2021,22,alpine,0.5555555555555556
2021,22,aston_martin,0.3333333333333333
2021,22,ferrari,0.7777777777777778
2021,22,haas,0.0
2021,22,mclaren,0.6666666666666667
2021,22,mercedes,1.0
2021,22,red_bull,0.8888888888888888
2021,22,williams,0.2222222222222222
2022,1,alfa,0.6666666666666667
2022,1,alphatauri,0.4444444444444444
2022,1,alpine,0.5555555555555556
2022,1,aston_martin,0.3333333333333333
2022,1,ferrari,1.0
2022,1,haas,0.7777777777777778
2022,1,mclaren,0.1111111111111111
2022,1,mercedes,0.8888888888888888
2022,1,red_bull,0.0
2022,1,williams,0.2222222222222222
2022,2,alfa,0.6666666666666667
2022,2,alphatauri,0.4444444444444444
2022,2,alpine,0.5555555555555556
2022,2,aston_martin,0.3333333333333333
2022,2,ferrari,1.0
2022,2,haas,0.7777777777777778
2022,2,mclaren,0.1111111111111111
2022,2,mercedes,0.8888888888888888
2022,2,red_bull,0.0
2022,2,williams,0.2222222222222222
2022,3,alfa,0.4444444444444444
2022,3,alphatauri,0.3333333333333333
2022,3,alpine,0.6666666666666667
2022,3,aston_martin,0.1111111111111111
2022,3,ferrari,1.0
2022,3,haas,0.5555555555555556
2022,3,mclaren,0.2222222222222222
2022,3,mercedes,0.8888888888888888
2022,3,red_bull,0.7777777777777778
2022,3,williams,0.0
2022,4,alfa,0.4444444444444444
2022,4,alphatauri,0.2222222222222222
2022,4,alpine,0.5555555555555556
2022,4,aston_martin,0.0
2022,4,ferrari,1.0
2022,4,haas,0.3333333333333333
2022,4,mclaren,0.6666666666666667
2022,4,mercedes,0.8888888888888888
2022,4,red_bull,0.7777777777777778
2022,4,williams,0.1111111111111111
2022,5,alfa,0.5555555555555556
2022,5,alphatauri,0.3333333333333333
2022,5,alpine,0.4444444444444444
2022,5,aston_martin,0.1111111111111111
2022,5,ferrari,1.0
2022,5,haas,0.2222222222222222
2022,5,mclaren,0.6666666666666667
2022,5,mercedes,0.7777777777777778
2022,5,red_bull,0.8888888888888888
2022,5,williams,0.0
2022,6,alfa,0.5555555555555556
2022,6,alphatauri,0.3333333333333333
2022,6,alpine,0.4444444444444444
2022,6,aston_martin,0.1111111111111111
2022,6,ferrari,1.0
2022,6,haas,0.2222222222222222
2022,6,mclaren,0.6666666666666667
2022,6,mercedes,0.7777777777777778
2022,6,red_bull,0.8888888888888888
2022,6,williams,0.0
2022,7,alfa,0.5555555555555556
2022,7,alphatauri,0.3333333333333333
2022,7,alpine,0.4444444444444444
2022,7,aston_martin,0.1111111111111111
2022,7,ferrari,0.8888888888888888
2022,7,haas,0.2222222222222222
2022,7,mclaren,0.6666666666666667
2022,7,mercedes,0.7777777777777778
2022,7,red_bull,1.0
2022,7,williams,0.0
2022,8,alfa,0.5555555555555556
2022,8,alphatauri,0.3333333333333333
2022,8,alpine,0.4444444444444444
2022,8,aston_martin,0.1111111111111111
2022,8,ferrari,0.8888888888888888
2022,8,haas,0.2222222222222222
2022,8,mclaren,0.6666666666666667
2022,8,mercedes,0.7777777777777778
2022,8,red_bull,1.0
2022,8,williams,0.0
2022,9,alfa,0.4444444444444444
2022,9,alphatauri,0.3333333333333333
2022,9,alpine,0.5555555555555556
2022,9,aston_martin,0.1111111111111111
2022,9,ferrari,0.8888888888888888
2022,9,haas,0.2222222222222222
2022,9,mclaren,0.6666666666666667
2022,9,mercedes,0.7777777777777778
2022,9,red_bull,1.0
2022,9,williams,0.0
2022,10,alfa,0.4444444444444444
2022,10,alphatauri,0.3333333333333333
2022,10,alpine,0.5555555555555556
2022,10,aston_martin,0.2222222222222222
2022,10,ferrari,0.8888888888888888
2022,10,haas,0.1111111111111111
2022,10,mclaren,0.6666666666666667
2022,10,mercedes,0.7777777777777778
2022,10,red_bull,1.0
2022,10,williams,0.0
2022,11,alfa,0.4444444444444444
2022,11,alphatauri,0.3333333333333333
2022,11,alpine,0.5555555555555556
2022,11,aston_martin,0.1111111111111111
2022,11,ferrari,0.8888888888888888
2022,11,haas,0.2222222222222222
2022,11,mclaren,0.6666666666666667
2022,11,mercedes,0.7777777777777778
2022,11,red_bull,1.0
2022,11,williams,0.0
2022,12,alfa,0.4444444444444444
2022,12,alphatauri,0.2222222222222222
2022,12,alpine,0.5555555555555556
2022,12,aston_martin,0.1111111111111111
2022,12,ferrari,0.8888888888888888
2022,12,haas,0.3333333333333333
2022,12,mclaren,0.6666666666666667
2022,12,mercedes,0.7777777777777778
2022,12,red_bull,1.0
2022,12,williams,0.0
2022,13,alfa,0.4444444444444444
2022,13,alphatauri,0.2222222222222222
2022,13,alpine,0.6666666666666667
2022,13,aston_martin,0.1111111111111111
2022,13,ferrari,0.8888888888888888
2022,13,haas,0.3333333333333333
2022,13,mclaren,0.5555555555555556
2022,13,mercedes,0.7777777777777778
2022,13,red_bull,1.0
2022,13,williams,0.0
2022,14,alfa,0.4444444444444444
2022,14,alphatauri,0.2222222222222222
2022,14,alpine,0.6666666666666667
2022,14,aston_martin,0.1111111111111111
2022,14,ferrari,0.8888888888888888
2022,14,haas,0.3333333333333333
2022,14,mclaren,0.5555555555555556
2022,14,mercedes,0.7777777777777778
2022,14,red_bull,1.0
2022,14,williams,0.0
2022,15,alfa,0.4444444444444444
2022,15,alphatauri,0.2222222222222222
2022,15,alpine,0.6666666666666667
2022,15,aston_martin,0.1111111111111111
2022,15,ferrari,0.8888888888888888
2022,15,haas,0.3333333333333333
2022,15,mclaren,0.5555555555555556
2022,15,mercedes,0.7777777777777778
2022,15,red_bull,1.0
2022,15,williams,0.0
2022,16,alfa,0.4444444444444444
2022,16,alphatauri,0.2222222222222222
2022,16,alpine,0.6666666666666667
2022,16,aston_martin,0.1111111111111111
2022,16,ferrari,0.8888888888888888
2022,16,haas,0.3333333333333333
2022,16,mclaren,0.5555555555555556
2022,16,mercedes,0.7777777777777778
2022,16,red_bull,1.0
2022,16,williams,0.0
2022,17,alfa,0.4444444444444444
2022,17,alphatauri,0.2222222222222222
2022,17,alpine,0.6666666666666667
2022,17,aston_martin,0.1111111111111111
2022,17,ferrari,0.8888888888888888
2022,17,haas,0.3333333333333333
2022,17,mclaren,0.5555555555555556
2022,17,mercedes,0.7777777777777778
2022,17,red_bull,1.0
2022,17,williams,0.0
2022,18,alfa,0.4444444444444444
2022,18,alphatauri,0.1111111111111111
2022,18,alpine,0.5555555555555556
2022,18,aston_martin,0.3333333333333333
2022,18,ferrari,0.8888888888888888
2022,18,haas,0.2222222222222222
2022,18,mclaren,0.6666666666666667
2022,18,mercedes,0.7777777777777778
2022,18,red_bull,1.0
2022,18,williams,0.0
2022,19,alfa,0.4444444444444444
2022,19,alphatauri,0.1111111111111111
2022,19,alpine,0.6666666666666667
2022,19,aston_martin,0.3333333333333333
2022,19,ferrari,0.8888888888888888
2022,19,haas,0.2222222222222222
2022,19,mclaren,0.5555555555555556
2022,19,mercedes,0.7777777777777778
2022,19,red_bull,1.0
2022,19,williams,0.0
2022,20,alfa,0.4444444444444444
2022,20,alphatauri,0.1111111111111111
2022,20,alpine,0.6666666666666667
2022,20,aston_martin,0.3333333333333333
2022,20,ferrari,0.8888888888888888
2022,20,haas,0.2222222222222222
2022,20,mclaren,0.5555555555555556
2022,20,mercedes,0.7777777777777778
2022,20,red_bull,1.0
2022,20,williams,0.0
2022,21,alfa,0.4444444444444444
2022,21,alphatauri,0.1111111111111111
2022,21,alpine,0.6666666666666667
2022,21,aston_martin,0.3333333333333333
2022,21,ferrari,0.8888888888888888
2022,21,haas,0.2222222222222222
2022,21,mclaren,0.5555555555555556
2022,21,mercedes,0.7777777777777778
2022,21,red_bull,1.0
2022,21,williams,0.0
2022,22,alfa,0.4444444444444444
2022,22,alphatauri,0.1111111111111111
