year,round,driver,quali_gap
2016,19,massa,1.3279999999999887
2016,19,max_verstappen,0.2680000000000007
2016,19,nasr,2.9879999999999995
2016,19,ocon,3.1769999999999925
2016,19,perez,1.5829999999999984
2016,19,raikkonen,0.671999999999997
2016,19,ricciardo,0.4289999999999878
2016,19,rosberg,0.2539999999999907
2016,19,sainz,1.4649999999999892
2016,19,vettel,0.6769999999999925
2016,19,wehrlein,2.658999999999992
2016,20,alonso,1.5300000000000011
2016,20,bottas,1.6839999999999975
2016,20,button,2.539999999999992
2016,20,ericsson,2.8870000000000005
2016,20,grosjean,1.2009999999999934
2016,20,gutierrez,1.6949999999999932
2016,20,hamilton,0.0
2016,20,hulkenberg,1.367999999999995
2016,20,jolyon_palmer,2.521999999999992
2016,20,kevin_magnussen,2.6739999999999924
2016,20,kvyat,1.9899999999999949
2016,20,massa,1.695999999999998
2016,20,max_verstappen,0.7489999999999952
2016,20,nasr,2.944999999999993
2016,20,ocon,2.695999999999998
2016,20,perez,1.4289999999999878
2016,20,raikkonen,0.6679999999999922
2016,20,ricciardo,0.8039999999999878
2016,20,rosberg,0.1019999999999896
2016,20,sainz,2.183999999999997
2016,20,vettel,0.7590000000000003
2016,20,wehrlein,2.6909999999999883
2016,21,alonso,2.289000000000001
2016,21,bottas,2.329000000000008
2016,21,button,2.403000000000006
2016,21,ericsson,3.882000000000005
2016,21,grosjean,2.712000000000004
2016,21,gutierrez,2.7249999999999943
2016,21,hamilton,0.0
2016,21,hulkenberg,1.746000000000009
2016,21,jolyon_palmer,3.0200000000000102
2016,21,kevin_magnussen,3.3870000000000005
2016,21,kvyat,3.2480000000000047
2016,21,massa,2.1030000000000086
2016,21,max_verstappen,1.0630000000000024
2016,21,nasr,3.4920000000000044
2016,21,ocon,3.531000000000006
2016,21,perez,1.76400000000001
2016,21,raikkonen,0.8490000000000038
2016,21,ricciardo,0.8340000000000032
2016,21,rosberg,0.3029999999999972
2016,21,sainz,3.638000000000005
2016,21,vettel,0.906000000000006
2016,21,wehrlein,3.131
2017,1,alonso,3.2369999999999948
2017,1,bottas,0.2929999999999921
2017,1,ericsson,4.048000000000002
2017,1,giovinazzi,4.2309999999999945
2017,1,grosjean,1.885999999999996
2017,1,hamilton,0.0
2017,1,hulkenberg,2.786999999999992
2017,1,jolyon_palmer,6.055999999999997
2017,1,kevin_magnussen,4.659000000000006
2017,1,kvyat,2.323999999999998
2017,1,massa,2.2549999999999955
2017,1,max_verstappen,1.296999999999997
2017,1,ocon,3.3799999999999955
2017,1,perez,2.8759999999999906
2017,1,raikkonen,0.8449999999999989
2017,1,ricciardo,1.801000000000002
2017,1,sainz,2.2989999999999924
2017,1,stroll,4.954999999999998
2017,1,vandoorne,4.670000000000002
2017,1,vettel,0.2680000000000007
2017,2,alonso,2.6940000000000026
2017,2,bottas,0.1869999999999976
2017,2,ericsson,3.213999999999998
2017,2,giovinazzi,3.2849999999999966
2017,2,grosjean,3.5450000000000017
2017,2,hamilton,0.0
2017,2,hulkenberg,1.902000000000001
2017,2,jolyon_palmer,3.600999999999999
2017,2,kevin_magnussen,2.486000000000004
2017,2,kvyat,2.040999999999997
2017,2,massa,1.8290000000000075
2017,2,max_verstappen,3.754999999999995
2017,2,ocon,3.818000000000012
2017,2,perez,2.028000000000006
2017,2,raikkonen,0.4620000000000033
2017,2,ricciardo,1.355000000000004
2017,2,sainz,2.4720000000000084
2017,2,stroll,2.3079999999999927
2017,2,vandoorne,3.344999999999999
2017,2,vettel,0.186000000000007
2017,3,alonso,3.2849999999999966
2017,3,bottas,0.0
2017,3,ericsson,3.774000000000001
2017,3,grosjean,1.994
2017,3,hamilton,0.0229999999999961
2017,3,hulkenberg,1.0729999999999933
2017,3,jolyon_palmer,2.1299999999999955
2017,3,kevin_magnussen,4.131
2017,3,kvyat,2.1539999999999964
2017,3,massa,1.3049999999999926
2017,3,max_verstappen,0.9179999999999922
2017,3,ocon,2.914999999999992
2017,3,perez,3.5489999999999924
2017,3,raikkonen,0.7980000000000018
2017,3,ricciardo,0.7759999999999962
2017,3,sainz,3.348999999999989
2017,3,stroll,2.399000000000001
2017,3,vandoorne,3.543999999999997
2017,3,vettel,0.4779999999999944
2017,3,wehrlein,2.644999999999996
2017,4,alonso,3.159000000000006
2017,4,bottas,0.0700000000000073
2017,4,ericsson,4.313000000000002
2017,4,grosjean,4.426000000000002
2017,4,hamilton,0.5659999999999883
2017,4,hulkenberg,2.090999999999994
2017,4,jolyon_palmer,3.2680000000000007
2017,4,kevin_magnussen,2.8229999999999933
2017,4,kvyat,2.774000000000001
2017,4,massa,1.855000000000004
2017,4,max_verstappen,1.9669999999999987
2017,4,ocon,2.1779999999999973
2017,4,perez,2.1430000000000007
2017,4,raikkonen,0.0589999999999975
2017,4,ricciardo,1.7109999999999983
2017,4,sainz,2.632999999999996
2017,4,stroll,2.769999999999996
2017,4,vandoorne,3.875999999999991
2017,4,vettel,0.0
2017,4,wehrlein,4.137999999999991
2017,5,alonso,1.899000000000001
2017,5,bottas,0.2240000000000037
2017,5,ericsson,3.1829999999999927
2017,5,grosjean,2.367999999999995
2017,5,hamilton,0.0
2017,5,hulkenberg,2.2479999999999905
2017,5,jolyon_palmer,3.251999999999996
2017,5,kevin_magnussen,2.180000000000007
2017,5,kvyat,3.596999999999994
2017,5,massa,2.0730000000000075
2017,5,max_verstappen,0.5570000000000022
2017,5,ocon,1.9989999999999952
2017,5,perez,1.9209999999999925
2017,5,raikkonen,0.289999999999992
2017,5,ricciardo,1.0259999999999962
2017,5,sainz,2.221999999999994
2017,5,stroll,3.2620000000000005
2017,5,vandoorne,3.382999999999996
2017,5,vettel,0.0510000000000019
2017,5,wehrlein,2.6539999999999964
2017,6,bottas,0.0450000000000017
2017,6,button,1.2750000000000057
2017,6,ericsson,3.097999999999999
2017,6,grosjean,1.0250000000000057
2017,6,hamilton,1.4620000000000033
2017,6,hulkenberg,1.4500000000000028
2017,6,jolyon_palmer,2.5180000000000007
2017,6,kevin_magnussen,1.3530000000000086
2017,6,kvyat,1.338000000000008
2017,6,massa,1.617999999999995
2017,6,max_verstappen,0.3179999999999978
2017,6,ocon,1.9230000000000016
2017,6,perez,1.1510000000000105
2017,6,raikkonen,0.0
2017,6,ricciardo,0.8200000000000074
2017,6,sainz,0.9840000000000088
2017,6,stroll,2.7150000000000034
2017,6,vandoorne,1.070999999999998
2017,6,vettel,0.0430000000000063
2017,6,wehrlein,2.9810000000000088
2017,7,alonso,2.2099999999999937
2017,7,bottas,0.7179999999999893
2017,7,ericsson,3.036000000000002
2017,7,grosjean,2.320999999999998
2017,7,hamilton,0.0
2017,7,hulkenberg,1.8119999999999976
2017,7,jolyon_palmer,2.530999999999992
2017,7,kevin_magnussen,2.8589999999999947
2017,7,kvyat,2.2309999999999945
2017,7,massa,1.399000000000001
2017,7,max_verstappen,0.9440000000000026
2017,7,ocon,1.676000000000002
2017,7,perez,1.5589999999999975
2017,7,raikkonen,0.7929999999999922
2017,7,ricciardo,1.097999999999999
2017,7,sainz,2.296999999999997
2017,7,stroll,2.75
2017,7,vandoorne,2.722999999999999
2017,7,vettel,0.3299999999999983
2017,7,wehrlein,3.350999999999999
2017,8,alonso,3.741
2017,8,bottas,0.4339999999999975
2017,8,ericsson,4.201999999999998
2017,8,grosjean,3.875
2017,8,hamilton,0.0
2017,8,hulkenberg,3.337000000000004
2017,8,kevin_magnussen,3.2029999999999887
2017,8,kvyat,2.333999999999989
2017,8,massa,2.141999999999996
2017,8,max_verstappen,1.2859999999999872
2017,8,ocon,1.5930000000000035
2017,8,perez,1.5179999999999865
2017,8,raikkonen,1.0999999999999943
2017,8,ricciardo,1.622
2017,8,sainz,2.754000000000005
2017,8,stroll,1.6909999999999883
2017,8,vandoorne,4.436999999999998
2017,8,vettel,1.2480000000000049
2017,8,wehrlein,3.724000000000004
2017,9,alonso,1.350999999999999
2017,9,bottas,0.0
2017,9,ericsson,2.6059999999999945
2017,9,grosjean,1.0679999999999978
2017,9,hamilton,0.1730000000000018
2017,9,hulkenberg,1.3459999999999894
2017,9,jolyon_palmer,2.093999999999994
2017,9,kevin_magnussen,1.891999999999996
2017,9,kvyat,1.6329999999999956
2017,9,massa,2.2830000000000013
2017,9,max_verstappen,0.6970000000000027
2017,9,ocon,1.2989999999999924
2017,9,perez,1.1839999999999975
2017,9,raikkonen,0.5279999999999916
2017,9,ricciardo,0.644999999999996
2017,9,sainz,1.2929999999999922
2017,9,stroll,2.357
2017,9,vandoorne,1.4899999999999949
2017,9,vettel,0.0420000000000015
2017,9,wehrlein,2.759999999999991
2017,10,alonso,4.0
2017,10,bottas,0.7760000000000105
2017,10,ericsson,16.033000000000015
2017,10,grosjean,2.9490000000000123
2017,10,hamilton,0.0
2017,10,hulkenberg,2.256
2017,10,jolyon_palmer,3.5930000000000035
2017,10,kevin_magnussen,15.977000000000004
2017,10,kvyat,3.7550000000000097
2017,10,massa,4.882000000000005
2017,10,max_verstappen,1.5300000000000011
2017,10,ocon,2.474000000000004
2017,10,perez,2.3020000000000067
2017,10,raikkonen,0.546999999999997
2017,10,ricciardo,16.366000000000014
2017,10,sainz,4.768000000000001
2017,10,stroll,15.973000000000011
2017,10,vandoorne,2.818000000000012
2017,10,vettel,0.7560000000000002
2017,10,wehrlein,15.99300000000001
2017,11,alonso,1.2730000000000103
2017,11,bottas,0.2540000000000049
2017,11,ericsson,3.696000000000012
2017,11,grosjean,2.4950000000000045
2017,11,hamilton,0.4170000000000016
2017,11,hulkenberg,1.1920000000000073
2017,11,jolyon_palmer,2.138999999999996
2017,11,kevin_magnussen,2.8190000000000026
2017,11,kvyat,2.2620000000000005
2017,11,max_verstappen,0.5210000000000008
2017,11,ocon,2.2190000000000083
2017,11,perez,2.3629999999999995
2017,11,raikkonen,0.1680000000000063
2017,11,resta,3.5919999999999987
2017,11,ricciardo,0.5420000000000016
2017,11,sainz,2.035000000000011
2017,11,stroll,2.826000000000008
2017,11,vandoorne,1.6180000000000092
2017,11,vettel,0.0
2017,11,wehrlein,3.5630000000000024
2017,12,alonso,2.537000000000006
2017,12,bottas,0.5409999999999968
2017,12,ericsson,4.661000000000001
2017,12,grosjean,2.5800000000000125
2017,12,hamilton,0.0
2017,12,hulkenberg,2.429000000000002
2017,12,jolyon_palmer,2.132000000000005
2017,12,kevin_magnussen,2.8470000000000084
2017,12,kvyat,3.4749999999999943
2017,12,massa,3.2700000000000102
2017,12,max_verstappen,0.8269999999999982
2017,12,ocon,2.453000000000003
2017,12,perez,2.341000000000008
2017,12,raikkonen,0.717000000000013
2017,12,ricciardo,1.3100000000000025
2017,12,sainz,2.820999999999998
2017,12,stroll,4.361999999999995
2017,12,vandoorne,2.888000000000005
2017,12,vettel,0.2420000000000044
2017,12,wehrlein,5.126000000000005
2017,13,alonso,3.5420000000000016
2017,13,bottas,0.7360000000000042
2017,13,ericsson,7.072000000000003
2017,13,grosjean,8.694999999999993
2017,13,hamilton,0.0
2017,13,hulkenberg,3.399000000000001
2017,13,jolyon_palmer,5.986000000000004
2017,13,kevin_magnussen,5.829000000000008
2017,13,kvyat,3.585000000000008
2017,13,massa,2.7960000000000065
2017,13,max_verstappen,1.453000000000003
2017,13,ocon,2.9200000000000017
2017,13,perez,2.921999999999997
2017,13,raikkonen,2.3710000000000093
2017,13,ricciardo,2.181000000000012
2017,13,sainz,3.866000000000014
2017,13,stroll,2.342000000000013
2017,13,vandoorne,2.811000000000007
2017,13,vettel,1.5630000000000024
2017,13,wehrlein,7.215000000000003
2017,14,alonso,1.6880000000000024
2017,14,bottas,1.3190000000000026
2017,14,ericsson,6.0789999999999935
2017,14,grosjean,4.13600000000001
2017,14,hamilton,0.6350000000000051
2017,14,hulkenberg,1.5220000000000056
2017,14,jolyon_palmer,2.616
2017,14,kevin_magnussen,4.265000000000001
2017,14,kvyat,2.846999999999994
2017,14,massa,4.52300000000001
2017,14,max_verstappen,0.3229999999999933
2017,14,ocon,3.2689999999999912
2017,14,perez,2.7550000000000097
2017,14,raikkonen,0.578000000000003
2017,14,ricciardo,0.3490000000000037
2017,14,sainz,2.3349999999999937
2017,14,stroll,5.237000000000009
2017,14,vandoorne,1.7360000000000042
2017,14,vettel,0.0
2017,14,wehrlein,5.567999999999998
2017,15,alonso,1.6280000000000143
2017,15,bottas,0.6820000000000022
2017,15,ericsson,3.8940000000000055
2017,15,gasly,2.471000000000004
2017,15,grosjean,3.232
2017,15,hamilton,0.0
2017,15,hulkenberg,1.531000000000006
2017,15,jolyon_palmer,2.024000000000001
2017,15,kevin_magnussen,3.358000000000004
2017,15,massa,1.9579999999999984
2017,15,max_verstappen,0.4650000000000034
2017,15,ocon,1.4020000000000152
2017,15,perez,1.4080000000000157
2017,15,raikkonen,0.0450000000000017
2017,15,ricciardo,0.5190000000000055
2017,15,sainz,2.326000000000008
2017,15,stroll,2.2310000000000088
2017,15,vandoorne,1.5060000000000002
2017,15,wehrlein,3.4070000000000107
2017,16,alonso,2.4299999999999926
2017,16,bottas,0.3319999999999936
2017,16,ericsson,4.278000000000006
2017,16,gasly,3.9980000000000047
2017,16,grosjean,3.530000000000001
2017,16,hamilton,0.0
2017,16,hulkenberg,2.5600000000000023
2017,16,jolyon_palmer,2.7029999999999887
2017,16,kevin_magnussen,2.653000000000006
2017,16,massa,2.161000000000002
2017,16,max_verstappen,1.012999999999991
2017,16,ocon,1.7920000000000016
2017,16,perez,1.9410000000000025
2017,16,raikkonen,1.179000000000002
2017,16,ricciardo,0.9869999999999948
2017,16,sainz,3.093999999999994
2017,16,stroll,4.089999999999989
2017,16,vandoorne,2.458999999999989
2017,16,vettel,0.4719999999999942
2017,16,wehrlein,4.5660000000000025
2017,17,alonso,1.899000000000001
2017,17,bottas,0.4599999999999937
2017,17,brendon_hartley,3.781000000000006
2017,17,ericsson,3.733999999999994
2017,17,grosjean,2.7620000000000005
2017,17,hamilton,0.0
2017,17,hulkenberg,2.632000000000005
2017,17,kevin_magnussen,4.286000000000001
2017,17,kvyat,2.4209999999999923
2017,17,massa,2.046999999999997
2017,17,max_verstappen,0.5499999999999972
2017,17,ocon,1.5389999999999873
2017,17,perez,1.6809999999999974
2017,17,raikkonen,0.4689999999999941
2017,17,ricciardo,0.4689999999999941
2017,17,sainz,1.7439999999999998
2017,17,stroll,3.759999999999991
2017,17,vandoorne,2.532999999999987
2017,17,vettel,0.2390000000000043
2017,17,wehrlein,4.070999999999998
2017,18,alonso,1.2220000000000084
2017,18,bottas,0.4699999999999988
2017,18,brendon_hartley,2.194999999999993
2017,18,ericsson,2.6880000000000024
2017,18,grosjean,2.984999999999999
2017,18,hamilton,0.4459999999999979
2017,18,hulkenberg,0.9780000000000086
2017,18,kevin_magnussen,2.9549999999999983
2017,18,massa,1.6110000000000042
2017,18,max_verstappen,0.0360000000000013
2017,18,ocon,0.948999999999998
2017,18,perez,1.3190000000000026
2017,18,raikkonen,0.75
2017,18,ricciardo,0.9590000000000032
2017,18,sainz,1.2650000000000006
2017,18,stroll,2.414000000000001
2017,18,vandoorne,2.0900000000000034
2017,18,vettel,0.0
2017,18,wehrlein,2.844999999999999
2017,19,alonso,1.2710000000000008
2017,19,bottas,0.0
2017,19,brendon_hartley,2.3029999999999973
2017,19,ericsson,2.5529999999999973
2017,19,gasly,2.3640000000000043
2017,19,grosjean,1.5570000000000022
2017,19,hulkenberg,1.3810000000000002
2017,19,kevin_magnussen,1.8319999999999936
2017,19,massa,1.289999999999992
2017,19,max_verstappen,0.6029999999999944
2017,19,ocon,1.5079999999999956
2017,19,perez,1.2759999999999962
2017,19,raikkonen,0.2159999999999939
2017,19,ricciardo,1.0079999999999956
2017,19,sainz,1.445999999999998
2017,19,stroll,2.453999999999993
2017,19,vandoorne,1.793999999999997
2017,19,vettel,0.0379999999999967
2017,19,wehrlein,2.3559999999999945
2017,20,alonso,2.405000000000001
2017,20,bottas,0.0
2017,20,brendon_hartley,4.240000000000009
2017,20,ericsson,3.763000000000005
2017,20,gasly,3.492999999999995
2017,20,grosjean,3.2849999999999966
2017,20,hamilton,0.171999999999997
2017,20,hulkenberg,1.907000000000011
2017,20,kevin_magnussen,3.067000000000008
2017,20,massa,2.3190000000000026
2017,20,max_verstappen,1.0970000000000084
2017,20,ocon,2.161000000000002
2017,20,perez,2.1280000000000143
2017,20,raikkonen,0.7540000000000049
2017,20,ricciardo,0.7280000000000086
2017,20,sainz,2.494
2017,20,stroll,3.2720000000000056
2017,20,vandoorne,2.5460000000000065
2017,20,vettel,0.5460000000000065
2017,20,wehrlein,3.699000000000012
2018,1,alonso,2.433000000000007
2018,1,bottas,0.9249999999999972
2018,1,brendon_hartley,3.367999999999995
2018,1,ericsson,3.391999999999996
2018,1,gasly,4.131
2018,1,grosjean,2.174999999999997
2018,1,hamilton,0.0
2018,1,hulkenberg,2.367999999999995
2018,1,kevin_magnussen,2.022999999999996
2018,1,leclerc,3.471999999999994
2018,1,max_verstappen,0.7150000000000034
2018,1,ocon,3.338999999999998
2018,1,perez,2.840999999999994
2018,1,raikkonen,0.6640000000000015
2018,1,ricciardo,0.9879999999999995
2018,1,sainz,1.8970000000000056
2018,1,sirotkin,3.757999999999995
2018,1,stroll,3.0660000000000025
2018,1,vandoorne,2.689000000000007
2018,1,vettel,0.6739999999999924
2018,2,alonso,2.254000000000005
2018,2,bottas,0.1659999999999968
2018,2,brendon_hartley,2.1470000000000056
2018,2,ericsson,3.105000000000004
2018,2,gasly,1.371000000000009
2018,2,grosjean,2.5720000000000027
2018,2,hamilton,0.2620000000000004
2018,2,hulkenberg,1.2289999999999992
2018,2,kevin_magnussen,1.4000000000000057
2018,2,leclerc,3.462000000000004
2018,2,max_verstappen,1.4159999999999968
2018,2,ocon,1.9159999999999968
2018,2,perez,2.1980000000000075
2018,2,raikkonen,0.1430000000000006
2018,2,ricciardo,0.4399999999999977
2018,2,sainz,1.843999999999994
2018,2,sirotkin,3.456000000000003
2018,2,stroll,3.5450000000000017
2018,2,vandoorne,2.521000000000001
2018,2,vettel,0.0
2018,3,alonso,2.1370000000000005
2018,3,bottas,0.5300000000000011
2018,3,brendon_hartley,2.700000000000003
2018,3,ericsson,3.8190000000000026
2018,3,gasly,3.006
2018,3,grosjean,1.429000000000002
2018,3,hamilton,0.5799999999999983
2018,3,hulkenberg,1.399000000000001
2018,3,kevin_magnussen,1.8909999999999911
2018,3,leclerc,3.359000000000009
2018,3,max_verstappen,0.7009999999999934
2018,3,ocon,1.9620000000000035
2018,3,perez,1.663000000000011
2018,3,raikkonen,0.0870000000000033
2018,3,ricciardo,0.8530000000000086
2018,3,sainz,1.7240000000000038
2018,3,sirotkin,2.9669999999999987
2018,3,stroll,3.1899999999999977
2018,3,vandoorne,2.4099999999999966
2018,3,vettel,0.0
2018,4,alonso,2.5120000000000005
2018,4,bottas,0.3390000000000128
2018,4,brendon_hartley,15.856000000000009
2018,4,ericsson,4.043000000000006
2018,4,gasly,2.998000000000019
2018,4,hamilton,0.179000000000002
2018,4,hulkenberg,1.568000000000012
2018,4,kevin_magnussen,2.176000000000016
2018,4,leclerc,2.254000000000019
2018,4,max_verstappen,0.4960000000000093
2018,4,ocon,1.0250000000000057
2018,4,perez,1.0490000000000066
2018,4,raikkonen,0.9920000000000186
2018,4,ricciardo,0.4130000000000109
2018,4,sainz,1.8530000000000089
2018,4,sirotkin,2.388000000000005
2018,4,stroll,2.087000000000017
2018,4,vandoorne,2.991000000000014
2018,4,vettel,0.0
2018,5,alonso,1.5480000000000018
2018,5,bottas,0.039999999999992
2018,5,ericsson,3.319999999999993
2018,5,gasly,2.289999999999992
2018,5,grosjean,1.5259999999999962
2018,5,hamilton,0.0
2018,5,hulkenberg,2.75
2018,5,kevin_magnussen,1.4449999999999932
2018,5,leclerc,2.4879999999999995
2018,5,max_verstappen,0.6430000000000007
2018,5,ocon,2.522999999999996
2018,5,perez,2.566999999999993
2018,5,raikkonen,0.4389999999999929
2018,5,ricciardo,0.644999999999996
2018,5,sainz,1.6169999999999902
2018,5,sirotkin,3.521999999999992
2018,5,stroll,4.0519999999999925
2018,5,vandoorne,2.1500000000000057
2018,5,vettel,0.132000000000005
2018,6,alonso,1.2999999999999972
2018,6,bottas,0.6310000000000002
2018,6,brendon_hartley,2.369
2018,6,ericsson,2.4549999999999983
2018,6,gasly,1.4110000000000014
2018,6,grosjean,1.917999999999992
2018,6,hamilton,0.421999999999997
2018,6,hulkenberg,1.600999999999999
2018,6,kevin_magnussen,2.5829999999999984
2018,6,leclerc,1.9039999999999964
2018,6,ocon,1.2510000000000048
2018,6,perez,1.343999999999994
2018,6,raikkonen,0.456000000000003
2018,6,ricciardo,0.0
2018,6,sainz,1.3199999999999932
2018,6,sirotkin,1.7109999999999983
2018,6,stroll,2.513000000000005
2018,6,vandoorne,1.6299999999999957
2018,6,vettel,0.2289999999999992
2018,7,alonso,2.0919999999999987
2018,7,bottas,0.0930000000000035
2018,7,brendon_hartley,1.8230000000000075
2018,7,ericsson,3.829000000000008
2018,7,gasly,2.2830000000000013
2018,7,hamilton,0.2319999999999993
2018,7,hulkenberg,1.152000000000001
2018,7,kevin_magnussen,1.8419999999999987
2018,7,leclerc,1.8970000000000056
2018,7,max_verstappen,0.1730000000000018
2018,7,ocon,1.3200000000000074
2018,7,perez,1.6310000000000002
2018,7,raikkonen,0.331000000000003
2018,7,ricciardo,0.3520000000000038
2018,7,sainz,1.3329999999999984
2018,7,sirotkin,2.879000000000005
2018,7,stroll,2.826000000000008
2018,7,vandoorne,2.100999999999999
2018,7,vettel,0.0
2018,8,alonso,2.9470000000000027
2018,8,bottas,0.117999999999995
2018,8,brendon_hartley,2.9960000000000093
2018,8,ericsson,2.7750000000000057
2018,8,gasly,2.4180000000000064
2018,8,grosjean,1.443000000000012
2018,8,hamilton,0.0
2018,8,hulkenberg,2.0860000000000127
2018,8,kevin_magnussen,1.4810000000000088
2018,8,leclerc,2.0260000000000105
2018,8,max_verstappen,0.6760000000000019
2018,8,ocon,2.0460000000000065
2018,8,perez,2.425000000000012
2018,8,raikkonen,0.742999999999995
2018,8,ricciardo,0.8659999999999997
2018,8,sainz,1.9869999999999948
2018,8,sirotkin,3.6069999999999993
2018,8,stroll,3.700000000000003
2018,8,vandoorne,3.1330000000000098
2018,8,vettel,0.3710000000000093
2018,9,alonso,1.8350000000000009
2018,9,bottas,0.0
2018,9,brendon_hartley,2.235999999999997
2018,9,ericsson,2.3489999999999966
2018,9,gasly,1.743999999999993
2018,9,grosjean,0.7620000000000005
2018,9,hamilton,0.0189999999999983
2018,9,hulkenberg,1.5459999999999994
2018,9,kevin_magnussen,0.9209999999999994
2018,9,leclerc,1.836999999999996
2018,9,max_verstappen,0.7100000000000009
2018,9,ocon,1.7149999999999963
2018,9,perez,2.148999999999994
2018,9,raikkonen,0.529999999999994
2018,9,ricciardo,0.8659999999999997
2018,9,sainz,1.4310000000000045
2018,9,sirotkin,2.192
2018,9,stroll,2.133999999999993
2018,9,vandoorne,2.1409999999999982
2018,9,vettel,0.3339999999999961
2018,10,alonso,2.247
2018,10,bottas,0.3250000000000028
2018,10,ericsson,2.357
2018,10,gasly,2.451000000000008
2018,10,grosjean,1.5630000000000024
2018,10,hamilton,0.0
2018,10,hulkenberg,2.0090000000000003
2018,10,kevin_magnussen,1.352000000000004
2018,10,leclerc,1.897999999999996
2018,10,max_verstappen,0.710000000000008
2018,10,ocon,1.951000000000008
2018,10,perez,2.036000000000002
2018,10,raikkonen,0.0979999999999989
2018,10,ricciardo,1.2070000000000078
2018,10,sainz,2.564000000000007
2018,10,sirotkin,3.359999999999999
2018,10,vandoorne,3.204000000000008
2018,10,vettel,0.0440000000000111
2018,11,alonso,2.402000000000001
2018,11,bottas,0.2039999999999935
2018,11,brendon_hartley,2.8329999999999984
2018,11,ericsson,2.3499999999999943
2018,11,gasly,2.536999999999992
2018,11,grosjean,1.3319999999999936
2018,11,hamilton,1.7999999999999972
2018,11,hulkenberg,1.347999999999999
2018,11,kevin_magnussen,0.9879999999999995
2018,11,leclerc,1.5049999999999957
2018,11,max_verstappen,0.6099999999999994
2018,11,ocon,2.507999999999996
2018,11,perez,1.5619999999999976
2018,11,raikkonen,0.3349999999999937
2018,11,ricciardo,2.1059999999999945
2018,11,sainz,1.480000000000004
2018,11,sirotkin,2.489999999999995
2018,11,stroll,2.994
2018,11,vandoorne,3.188999999999993
2018,11,vettel,0.0
2018,12,alonso,1.5420000000000016
2018,12,bottas,0.4570000000000078
2018,12,brendon_hartley,1.7630000000000052
2018,12,ericsson,1.9749999999999943
2018,12,gasly,1.9110000000000016
2018,12,grosjean,1.2349999999999994
2018,12,hamilton,0.7530000000000001
2018,12,hulkenberg,1.2390000000000043
2018,12,kevin_magnussen,1.647999999999996
2018,12,leclerc,2.1510000000000105
2018,12,max_verstappen,0.2740000000000009
2018,12,ocon,2.475999999999999
2018,12,perez,2.534000000000006
2018,12,raikkonen,0.8599999999999994
2018,12,ricciardo,1.8739999999999952
2018,12,sainz,1.163000000000011
2018,12,sirotkin,2.635000000000005
2018,12,stroll,1.8940000000000057
2018,12,vandoorne,2.116
2018,12,vettel,0.0
2018,13,alonso,3.415999999999997
2018,13,bottas,0.6899999999999977
2018,13,brendon_hartley,2.3640000000000043
2018,13,ericsson,2.344999999999999
2018,13,gasly,2.3429999999999893
2018,13,grosjean,1.5409999999999968
2018,13,hamilton,0.0519999999999925
2018,13,hulkenberg,2.644000000000005
2018,13,kevin_magnussen,1.8189999999999884
2018,13,leclerc,2.152999999999992
2018,13,max_verstappen,1.0529999999999973
2018,13,ocon,1.8009999999999875
2018,13,perez,1.5130000000000052
2018,13,raikkonen,0.0319999999999964
2018,13,ricciardo,1.625
2018,13,sainz,2.9879999999999995
2018,13,sirotkin,3.4969999999999857
2018,13,stroll,3.632999999999995
2018,13,vandoorne,3.805999999999997
2018,13,vettel,0.0
2018,14,alonso,2.7309999999999945
2018,14,bottas,0.5370000000000061
2018,14,brendon_hartley,2.8149999999999977
2018,14,ericsson,2.929000000000002
2018,14,gasly,2.2309999999999945
2018,14,grosjean,1.8170000000000075
2018,14,hamilton,0.1749999999999971
2018,14,hulkenberg,2.682000000000002
2018,14,kevin_magnussen,2.549999999999997
2018,14,leclerc,2.769999999999996
2018,14,max_verstappen,1.2139999999999986
2018,14,ocon,1.980000000000004
2018,14,perez,2.769000000000005
2018,14,raikkonen,0.0
2018,14,ricciardo,2.161000000000002
2018,14,sainz,1.921999999999997
2018,14,sirotkin,2.6129999999999995
2018,14,stroll,2.375
2018,14,vandoorne,2.966000000000008
2018,14,vettel,0.1610000000000013
2018,15,alonso,2.6259999999999906
2018,15,bottas,0.6869999999999976
2018,15,brendon_hartley,3.793999999999997
2018,15,ericsson,3.350999999999999
2018,15,gasly,3.599000000000004
2018,15,grosjean,2.3049999999999926
2018,15,hamilton,0.0
2018,15,hulkenberg,2.4350000000000023
2018,15,kevin_magnussen,3.629000000000005
2018,15,leclerc,2.732
2018,15,max_verstappen,0.3190000000000026
2018,15,ocon,2.3500000000000085
2018,15,perez,1.9699999999999989
2018,15,raikkonen,0.7789999999999964
2018,15,ricciardo,0.9810000000000088
2018,15,sainz,2.701000000000008
2018,15,sirotkin,5.248000000000005
2018,15,stroll,5.319000000000003
2018,15,vandoorne,3.849000000000004
2018,15,vettel,0.6129999999999995
2018,16,alonso,4.11699999999999
2018,16,bottas,0.0
2018,16,brendon_hartley,3.6500000000000057
2018,16,ericsson,2.608000000000004
2018,16,gasly,2.9960000000000093
2018,16,grosjean,2.1299999999999955
2018,16,hamilton,0.144999999999996
2018,16,hulkenberg,3.2680000000000007
2018,16,kevin_magnussen,1.793999999999997
2018,16,leclerc,2.0319999999999965
2018,16,max_verstappen,1.6610000000000014
2018,16,ocon,2.025999999999996
